x_value,total_1,total_2
6332,7637,4275
6333,7641,4277
6334,7645,4282
6335,7643,4282
6336,7642,4284
6337,7647,4284
6338,7646,4281
6339,7654,4284
6340,7650,4280
6341,7646,4281
6342,7654,4278
6343,7654,4276
6344,7657,4276
6345,7659,4281
6346,7666,4283
6347,7666,4287
6348,7671,4288
6349,7674,4294
6350,7672,4300
6351,7668,4295
6352,7668,4300
6353,7668,4305
6354,7668,4308
6355,7664,4306
6356,7671,4302
6357,7666,4300
6358,7671,4303
6359,7675,4306
6360,7676,4304
6361,7676,4303
6362,7670,4308
6363,7672,4313
6364,7677,4308
6365,7676,4314
6366,7671,4320
6367,7668,4320
6368,7673,4319
6369,7667,4314
6370,7662,4309
6371,7667,4314
6372,7665,4313
6373,7665,4314
6374,7659,4309
6375,7655,4312
6376,7654,4308
6377,7659,4305
6378,7659,4304
6379,7661,4308
6380,7664,4311
6381,7661,4309
6382,7658,4306
6383,7659,4312
6384,7653,4310
6385,7658,4308
6386,7666,4303
6387,7665,4302
6388,7660,4302
6389,7655,4299
6390,7657,4303
6391,7661,4309
6392,7658,4309
6393,7666,4314
6394,7666,4315
6395,7667,4314
6396,7664,4311
6397,7671,4310
6398,7676,4309
6399,7670,4313
6400,7674,4311
6401,7674,4310
6402,7677,4308
6403,7681,4309
6404,7675,4305
6405,7673,4301
6406,7678,4300
6407,7672,4295
6408,7667,4291
6409,7666,4294
6410,7664,4297
6411,7672,4292
6412,7668,4293
6413,7676,4293
6414,7671,4292
6415,7673,4296
6416,7673,4298
6417,7678,4302
6418,7679,4306
6419,7683,4301
6420,7681,4297
6421,7678,4303
6422,7673,4308
6423,7668,4307
6424,7667,4303
6425,7665,4303
6426,7659,4303
6427,7658,4305
6428,7658,4310
6429,7659,4308
6430,7654,4309
6431,7655,4312
6432,7649,4315
6433,7652,4318
6434,7656,4319
6435,7655,4316
6436,7652,4312
6437,7652,4313
6438,7657,4315
6439,7663,4312
6440,7664,4311
6441,7663,4315
6442,7660,4318
6443,7657,4320
6444,7653,4318
6445,7655,4319
6446,7653,4318
6447,7657,4320
6448,7664,4326
6449,7669,4325
6450,7667,4327
6451,7674,4332
6452,7682,4328
6453,7676,4331
6454,7684,4334
6455,7681,4338
6456,7685,4344
6457,7681,4342
6458,7689,4345
6459,7695,4349
6460,7695,4347
6461,7690,4344
6462,7690,4341
6463,7698,4347
6464,7694,4346
6465,7698,4351
6466,7698,4351
6467,7695,4354
6468,7701,4350
6469,7704,4347
6470,7699,4351
6471,7699,4347
6472,7704,4345
6473,7707,4351
6474,7712,4357
6475,7718,4354
6476,7725,4351
6477,7721,4352
6478,7721,4348
6479,7729,4349
6480,7727,4355
6481,7731,4360
6482,7730,4365
6483,7726,4370
6484,7732,4373
6485,7726,4371
6486,7727,4371
6487,7726,4372
6488,7722,4372
6489,7718,4370
6490,7726,4372
6491,7724,4368
6492,7731,4365
6493,7734,4366
6494,7739,4362
6495,7746,4358
6496,7743,4353
6497,7737,4348
6498,7739,4349
6499,7734,4349
6500,7737,4348
6501,7741,4344
6502,7738,4340
6503,7739,4335
6504,7738,4333
6505,7741,4338
6506,7747,4344
6507,7748,4348
6508,7749,4354
6509,7754,4357
6510,7754,4355
6511,7748,4353
6512,7748,4353
6513,7743,4348
6514,7737,4343
6515,7742,4340
6516,7739,4346
6517,7735,4343
6518,7734,4345
6519,7731,4341
6520,7735,4347
6521,7743,4344
6522,7745,4341
6523,7743,4343
6524,7737,4349
6525,7735,4345
6526,7736,4349
6527,7742,4355
6528,7741,4352
6529,7739,4353
6530,7735,4357
6531,7731,4360
6532,7726,4355
6533,7720,4353
6534,7724,4348
6535,7727,4345
6536,7721,4346
6537,7717,4349
6538,7717,4346
6539,7722,4345
6540,7718,4341
6541,7712,4342
6542,7714,4348
6543,7713,4348
6544,7717,4348
6545,7714,4348
6546,7713,4343
6547,7707,4348
6548,7703,4354
6549,7703,4353
6550,7699,4352
6551,7702,4351
6552,7710,4348
6553,7712,4354
6554,7720,4352
6555,7719,4347
6556,7715,4350
6557,7709,4345
6558,7708,4351
6559,7704,4353
6560,7705,4357
6561,7702,4363
6562,7705,4368
6563,7712,4367
6564,7706,4368
6565,7704,4373
6566,7705,4370
6567,7711,4365
6568,7706,4363
6569,7706,4366
6570,7708,4361
6571,7716,4356
6572,7716,4351
6573,7721,4357
6574,7725,4359
6575,7722,4357
6576,7718,4358
6577,7726,4361
6578,7734,4364
6579,7737,4362
6580,7731,4360
6581,7738,4358
6582,7745,4356
6583,7740,4358
6584,7742,4355
6585,7741,4355
6586,7749,4356
6587,7754,4356
6588,7761,4353
6589,7765,4359
6590,7769,4359
6591,7766,4360
6592,7765,4361
6593,7761,4366
6594,7760,4365
6595,7758,4368
6596,7765,4373
6597,7765,4377
6598,7767,4374
6599,7766,4375
6600,7767,4371
6601,7762,4371
6602,7764,4369
6603,7762,4365
6604,7756,4369
6605,7758,4368
6606,7766,4366
6607,7767,4369
6608,7762,4367
6609,7757,4371
6610,7755,4366
6611,7762,4366
6612,7759,4361
6613,7755,4360
6614,7762,4357
6615,7763,4357
6616,7768,4360
6617,7773,4364
6618,7772,4369
6619,7777,4367
6620,7779,4366
6621,7780,4368
6622,7785,4374
6623,7789,4372
6624,7791,4377
6625,7797,4379
6626,7801,4384
6627,7798,4383
6628,7795,4380
6629,7803,4383
6630,7811,4379
6631,7812,4382
6632,7808,4388
6633,7807,4392
6634,7814,4396
6635,7814,4399
6636,7808,4398
6637,7815,4398
6638,7815,4403
6639,7816,4408
6640,7819,4403
6641,7816,4398
6642,7822,4397
6643,7830,4398
6644,7828,4404
6645,7831,4402
6646,7826,4401
6647,7825,4396
6648,7826,4399
6649,7833,4394
6650,7829,4390
6651,7833,4386
6652,7835,4383
6653,7835,4379
6654,7839,4375
6655,7835,4372
6656,7831,4369
6657,7828,4369
6658,7834,4365
6659,7828,4360
6660,7827,4362
6661,7827,4357
6662,7832,4357
6663,7836,4353
6664,7844,4354
6665,7847,4356
6666,7841,4362
6667,7847,4362
6668,7841,4368
6669,7838,4370
6670,7834,4371
6671,7829,4372
6672,7824,4371
6673,7822,4366
6674,7829,4363
6675,7825,4358
6676,7828,4363
6677,7823,4366
6678,7821,4368
6679,7818,4366
6680,7818,4363
6681,7812,4362
6682,7812,4363
6683,7809,4362
6684,7810,4360
6685,7815,4365
6686,7816,4370
6687,7823,4369
6688,7821,4370
6689,7824,4366
6690,7824,4368
6691,7832,4370
6692,7840,4375
6693,7840,4373
6694,7836,4378
6695,7843,4373
6696,7840,4378
6697,7842,4376
6698,7839,4371
6699,7845,4373
6700,7851,4372
6701,7858,4367
6702,7858,4364
6703,7860,4360
6704,7854,4359
6705,7859,4358
6706,7863,4357
6707,7860,4362
6708,7857,4362
6709,7858,4364
6710,7866,4365
6711,7869,4369
6712,7876,4369
6713,7877,4374
6714,7875,4370
6715,7880,4376
6716,7888,4375
6717,7882,4376
6718,7886,4373
6719,7893,4371
6720,7899,4371
6721,7894,4375
6722,7893,4381
6723,7901,4378
6724,7903,4383
6725,7902,4389
6726,7899,4392
6727,7900,4397
6728,7902,4394
6729,7909,4389
6730,7913,4384
6731,7915,4384
6732,7914,4386
6733,7911,4390
6734,7912,4389
6735,7910,4385
6736,7917,4381
6737,7920,4380
6738,7918,4381
6739,7919,4380
6740,7925,4382
6741,7921,4379
6742,7922,4381
6743,7929,4377
6744,7925,4381
6745,7921,4379
6746,7916,4376
6747,7910,4377
6748,7917,4374
6749,7914,4370
6750,7919,4365
6751,7918,4363
6752,7913,4366
6753,7919,4364
6754,7915,4365
6755,7916,4366
6756,7913,4363
6757,7916,4361
6758,7919,4366
6759,7919,4365
6760,7914,4366
6761,7920,4366
6762,7922,4371
6763,7924,4376
6764,7927,4379
6765,7930,4385
6766,7930,4384
6767,7930,4381
6768,7927,4379
6769,7926,4383
6770,7932,4381
6771,7927,4382
6772,7934,4381
6773,7936,4386
6774,7932,4382
6775,7928,4379
6776,7935,4375
6777,7940,4379
6778,7936,4374
6779,7932,4378
6780,7926,4382
6781,7930,4388
6782,7932,4388
6783,7929,4385
6784,7931,4384
6785,7932,4390
6786,7937,4394
6787,7932,4391
6788,7936,4396
6789,7938,4394
6790,7943,4390
6791,7944,4386
6792,7951,4382
6793,7947,4387
6794,7950,4382
6795,7958,4385
6796,7953,4387
6797,7947,4384
6798,7955,4379
6799,7959,4378
6800,7963,4382
6801,7970,4383
6802,7972,4389
6803,7977,4384
6804,7973,4385
6805,7975,4385
6806,7969,4391
6807,7977,4390
6808,7985,4388
6809,7992,4394
6810,7998,4397
6811,7997,4395
6812,7998,4399
6813,8003,4400
6814,8009,4403
6815,8012,4409
6816,8013,4404
6817,8007,4408
6818,8004,4406
6819,8007,4405
6820,8006,4408
6821,8008,4414
6822,8011,4411
6823,8005,4408
6824,8011,4408
6825,8015,4414
6826,8011,4411
6827,8015,4412
6828,8009,4411
6829,8010,4415
6830,8012,4414
6831,8019,4411
6832,8020,4412
6833,8016,4416
6834,8021,4414
6835,8024,4412
6836,8023,4409
6837,8018,4408
6838,8022,4410
6839,8030,4406
6840,8028,4412
6841,8036,4413
6842,8038,4417
6843,8037,4421
6844,8038,4426
6845,8040,4432
6846,8038,4428
6847,8043,4428
6848,8037,4426
6849,8045,4426
6850,8040,4426
6851,8040,4429
6852,8038,4431
6853,8035,4435
6854,8033,4431
6855,8033,4427
6856,8037,4430
6857,8043,4436
6858,8039,4441
6859,8040,4446
6860,8035,4442
6861,8042,4438
6862,8041,4436
6863,8038,4437
6864,8036,4434
6865,8043,4437
6866,8038,4432
6867,8046,4428
6868,8041,4423
6869,8035,4422
6870,8042,4417
6871,8039,4417
6872,8034,4414
6873,8039,4415
6874,8039,4417
6875,8044,4418
6876,8048,4421
6877,8045,4425
6878,8051,4423
6879,8053,4422
6880,8060,4419
6881,8056,4420
6882,8050,4420
6883,8051,4415
6884,8045,4421
6885,8053,4424
6886,8057,4424
6887,8058,4419
6888,8058,4417
6889,8066,4414
6890,8065,4419
6891,8061,4419
6892,8068,4414
6893,8066,4419
6894,8063,4422
6895,8068,4417
6896,8062,4412
6897,8069,4409
6898,8068,4407
6899,8075,4410
6900,8076,4407
6901,8081,4407
6902,8076,4405
6903,8076,4406
6904,8077,4411
6905,8075,4416
6906,8071,4421
6907,8068,4417
6908,8072,4423
6909,8066,4419
6910,8069,4415
6911,8068,4414
6912,8074,4412
6913,8068,4412
6914,8075,4416
6915,8071,4418
6916,8078,4413
6917,8082,4414
6918,8077,4409
6919,8075,4407
6920,8076,4406
6921,8073,4412
6922,8067,4413
6923,8066,4408
6924,8066,4405
6925,8063,4406
6926,8059,4403
6927,8059,4404
6928,8065,4402
6929,8067,4398
6930,8069,4393
6931,8068,4396
6932,8067,4400
6933,8072,4404
6934,8074,4400
6935,8081,4404
6936,8077,4403
6937,8074,4401
6938,8068,4400
6939,8068,4405
6940,8076,4409
6941,8083,4414
6942,8083,4420
6943,8083,4422
6944,8077,4421
6945,8073,4420
6946,8079,4424
6947,8087,4420
6948,8085,4420
6949,8086,4421
6950,8094,4420
6951,8097,4424
6952,8104,4422
6953,8104,4427
6954,8101,4430
6955,8105,4425
6956,8112,4426
6957,8119,4427
6958,8117,4429
6959,8123,4433
6960,8118,4430
6961,8117,4436
6962,8121,4434
6963,8125,4432
6964,8132,4438
6965,8134,4434
6966,8139,4436
6967,8137,4438
6968,8139,4442
6969,8145,4443
6970,8148,4445
6971,8152,4448
6972,8149,4454
6973,8146,4460
6974,8153,4463
6975,8157,4459
6976,8160,4464
6977,8160,4463
6978,8164,4465
6979,8167,4466
6980,8172,4471
6981,8173,4467
6982,8177,4472
6983,8174,4473
6984,8180,4470
6985,8178,4468
6986,8184,4473
6987,8186,4476
6988,8191,4480
6989,8193,4482
6990,8196,4486
6991,8195,4486
6992,8191,4486
6993,8190,4487
6994,8188,4488
6995,8196,4483
6996,8192,4478
6997,8192,4484
6998,8187,4479
6999,8188,4483
7000,8190,4487
7001,8191,4485
7002,8196,4487
7003,8193,4491
7004,8191,4496
7005,8195,4502
7006,8194,4505
7007,8198,4511
7008,8204,4511
7009,8201,4506
7010,8205,4503
7011,8211,4509
7012,8211,4511
7013,8210,4516
7014,8205,4521
7015,8204,4522
7016,8200,4523
7017,8197,4521
7018,8202,4516
7019,8203,4515
7020,8201,4512
7021,8198,4517
7022,8203,4516
7023,8198,4519
7024,8194,4518
7025,8202,4514
7026,8208,4517
7027,8208,4522
7028,8203,4518
7029,8199,4518
7030,8198,4518
7031,8204,4514
7032,8198,4510
7033,8195,4509
7034,8203,4505
7035,8199,4502
7036,8194,4505
7037,8192,4507
7038,8195,4506
7039,8192,4509
7040,8195,4506
7041,8193,4502
7042,8197,4507
7043,8204,4502
7044,8202,4507
7045,8196,4506
7046,8200,4501
7047,8206,4506
7048,8209,4503
7049,8216,4500
7050,8210,4504
7051,8214,4503
7052,8210,4498
7053,8204,4494
7054,8205,4499
7055,8204,4496
7056,8205,4502
7057,8210,4501
7058,8215,4507
7059,8216,4510
7060,8210,4506
7061,8215,4508
7062,8209,4509
7063,8216,4514
7064,8219,4520
7065,8222,4520
7066,8220,4525
7067,8225,4520
7068,8222,4525
7069,8216,4526
7070,8224,4524
7071,8222,4526
7072,8217,4531
7073,8220,4531
7074,8220,4535
7075,8224,4534
7076,8219,4532
7077,8213,4533
7078,8217,4529
7079,8220,4528
7080,8222,4527
7081,8224,4532
7082,8229,4535
7083,8230,4531
7084,8230,4537
7085,8236,4541
7086,8238,4539
7087,8238,4541
7088,8242,4539
7089,8247,4537
7090,8245,4537
7091,8241,4538
7092,8237,4536
7093,8242,4541
7094,8239,4539
7095,8234,4540
7096,8228,4545
7097,8228,4540
7098,8230,4544
7099,8229,4550
7100,8224,4554
7101,8219,4557
7102,8217,4557
7103,8215,4555
7104,8212,4552
7105,8213,4558
7106,8220,4553
7107,8225,4554
7108,8220,4551
7109,8217,4554
7110,8217,4553
7111,8223,4548
7112,8224,4545
7113,8225,4541
7114,8227,4537
7115,8224,4537
7116,8226,4535
7117,8230,4536
7118,8238,4542
7119,8234,4544
7120,8236,4544
7121,8240,4542
7122,8248,4547
7123,8250,4545
7124,8258,4551
7125,8257,4552
7126,8257,4551
7127,8261,4549
7128,8255,4553
7129,8263,4556
7130,8258,4556
7131,8253,4557
7132,8258,4559
7133,8252,4557
7134,8260,4560
7135,8261,4559
7136,8255,4562
7137,8263,4560
7138,8258,4563
7139,8254,4559
7140,8259,4559
7141,8265,4561
7142,8266,4564
7143,8269,4561
7144,8266,4565
7145,8260,4565
7146,8264,4562
7147,8267,4568
7148,8267,4573
7149,8273,4568
7150,8270,4565
7151,8271,4560
7152,8275,4565
7153,8281,4565
7154,8280,4564
7155,8278,4562
7156,8273,4560
7157,8273,4555
7158,8281,4557
7159,8289,4558
7160,8288,4564
7161,8286,4560
7162,8283,4564
7163,8290,4570
7164,8284,4574
7165,8284,4573
7166,8290,4578
7167,8293,4575
7168,8299,4579
7169,8300,4577
7170,8300,4575
7171,8307,4576
7172,8307,4579
7173,8303,4579
7174,8298,4584
7175,8305,4583
7176,8302,4586
7177,8306,4582
7178,8304,4588
7179,8302,4585
7180,8310,4581
7181,8317,4581
7182,8313,4577
7183,8312,4583
7184,8312,4582
7185,8311,4579
7186,8305,4575
7187,8306,4579
7188,8304,4582
7189,8308,4581
7190,8306,4577
7191,8303,4575
7192,8308,4571
7193,8315,4575
7194,8309,4574
7195,8307,4576
7196,8301,4572
7197,8298,4569
7198,8300,4567
7199,8299,4563
7200,8303,4559
7201,8307,4565
7202,8305,4570
7203,8302,4574
7204,8298,4579
7205,8296,4577
7206,8304,4574
7207,8304,4574
7208,8307,4570
7209,8314,4574
7210,8315,4572
7211,8321,4573
7212,8318,4577
7213,8317,4581
7214,8311,4582
7215,8308,4581
7216,8310,4581
7217,8307,4586
7218,8304,4589
7219,8310,4595
7220,8312,4591
7221,8315,4597
7222,8323,4592
7223,8329,4598
7224,8326,4595
7225,8323,4592
7226,8322,4596
7227,8330,4602
7228,8326,4597
7229,8326,4596
7230,8327,4597
7231,8323,4602
7232,8317,4601
7233,8325,4603
7234,8325,4601
7235,8332,4606
7236,8332,4611
7237,8339,4613
7238,8339,4619
7239,8335,4621
7240,8330,4627
7241,8329,4626
7242,8336,4631
7243,8338,4628
7244,8339,4633
7245,8344,4637
7246,8341,4633
7247,8349,4632
7248,8354,4631
7249,8361,4630
7250,8367,4635
7251,8367,4641
7252,8374,4647
7253,8377,4644
7254,8374,4650
7255,8376,4646
7256,8372,4644
7257,8371,4640
7258,8373,4645
7259,8378,4642
7260,8377,4646
7261,8381,4643
7262,8388,4647
7263,8384,4643
7264,8380,4638
7265,8376,4642
7266,8382,4637
7267,8384,4635
7268,8379,4638
7269,8383,4644
7270,8383,4650
7271,8390,4646
7272,8389,4650
7273,8383,4649
7274,8386,4654
7275,8381,4649
7276,8388,4644
7277,8382,4644
7278,8380,4644
7279,8378,4642
7280,8373,4646
7281,8375,4644
7282,8374,4642
7283,8382,4647
7284,8381,4646
7285,8379,4652
7286,8381,4654
7287,8379,4653
7288,8382,4648
7289,8378,4649
7290,8383,4652
7291,8384,4656
7292,8378,4661
7293,8384,4656
7294,8387,4661
7295,8383,4662
7296,8385,4658
7297,8384,4656
7298,8389,4662
7299,8388,4661
7300,8391,4658
7301,8393,4663
7302,8400,4666
7303,8402,4662
7304,8410,4666
7305,8407,4670
7306,8414,4666
7307,8414,4669
7308,8416,4671
7309,8410,4675
7310,8418,4672
7311,8420,4678
7312,8415,4684
7313,8421,4681
7314,8417,4679
7315,8420,4683
7316,8421,4680
7317,8416,4682
7318,8417,4687
7319,8424,4684
7320,8420,4679
7321,8416,4674
7322,8411,4680
7323,8409,4682
7324,8414,4683
7325,8422,4684
7326,8418,4681
7327,8418,4684
7328,8416,4684
7329,8416,4681
7330,8410,4678
7331,8410,4678
7332,8410,4679
7333,8404,4684
7334,8404,4684
7335,8408,4679
7336,8410,4684
7337,8409,4690
7338,8410,4689
7339,8406,4689
7340,8401,4686
7341,8402,4692
7342,8404,4694
7343,8409,4696
7344,8409,4696
7345,8407,4693
7346,8407,4693
7347,8402,4696
7348,8400,4699
7349,8395,4704
7350,8396,4710
7351,8392,4713
7352,8391,4713
7353,8395,4716
7354,8400,4721
7355,8405,4724
7356,8404,4730
7357,8404,4730
7358,8403,4727
7359,8403,4722
7360,8397,4728
7361,8399,4732
7362,8397,4727
7363,8400,4726
7364,8398,4723
7365,8399,4727
7366,8405,4732
7367,8400,4737
7368,8394,4733
7369,8395,4729
7370,8399,4731
7371,8400,4735
7372,8405,4736
7373,8411,4737
7374,8417,4734
7375,8411,4739
7376,8409,4743
7377,8415,4748
7378,8412,4746
7379,8412,4747
7380,8416,4742
7381,8418,4741
7382,8415,4741
7383,8418,4747
7384,8422,4750
7385,8420,4750
7386,8422,4754
7387,8419,4756
7388,8425,4761
7389,8419,4764
7390,8417,4760
7391,8419,4761
7392,8413,4761
7393,8409,4761
7394,8407,4760
7395,8413,4758
7396,8418,4764
7397,8413,4761
7398,8421,4760
7399,8427,4763
7400,8432,4764
7401,8440,4765
7402,8443,4760
7403,8451,4761
7404,8455,4760
7405,8451,4766
7406,8451,4767
7407,8447,4766
7408,8447,4770
7409,8445,4768
7410,8439,4765
7411,8447,4766
7412,8450,4768
7413,8451,4771
7414,8457,4774
7415,8454,4776
7416,8459,4778
7417,8453,4775
7418,8450,4773
7419,8457,4778
7420,8463,4777
7421,8459,4772
7422,8467,4776
7423,8464,4773
7424,8462,4768
7425,8456,4765
7426,8450,4762
7427,8453,4766
7428,8452,4766
7429,8455,4763
7430,8455,4763
7431,8449,4768
7432,8451,4774
7433,8445,4770
7434,8441,4767
7435,8440,4769
7436,8439,4770
7437,8445,4767
7438,8445,4772
7439,8444,4777
7440,8442,4775
7441,8438,4774
7442,8446,4771
7443,8448,4775
7444,8453,4776
7445,8460,4782
7446,8464,4788
7447,8462,4794
7448,8464,4790
7449,8472,4787
7450,8472,4787
7451,8475,4784
7452,8481,4787
7453,8478,4785
7454,8480,4784
7455,8478,4784
7456,8477,4790
7457,8480,4792
7458,8482,4787
7459,8489,4783
7460,8494,4788
7461,8491,4789
7462,8488,4784
7463,8494,4790
7464,8489,4794
7465,8489,4794
7466,8486,4793
7467,8485,4797
7468,8485,4802
7469,8482,4800
7470,8482,4803
7471,8476,4798
7472,8484,4794
7473,8484,4798
7474,8485,4797
7475,8490,4801
7476,8484,4796
7477,8481,4793
7478,8475,4789
7479,8472,4785
7480,8477,4784
7481,8471,4780
7482,8474,4782
7483,8477,4780
7484,8471,4777
7485,8467,4778
7486,8461,4776
7487,8456,4781
7488,8462,4784
7489,8468,4787
7490,8472,4784
7491,8478,4783
7492,8481,4787
7493,8480,4793
7494,8486,4793
7495,8483,4797
7496,8491,4800
7497,8486,4799
7498,8485,4802
7499,8490,4802
7500,8487,4803
7501,8485,4798
7502,8486,4798
7503,8494,4800
7504,8489,4798
7505,8497,4795
7506,8491,4799
7507,8499,4797
7508,8506,4803
7509,8514,4807
7510,8521,4806
7511,8529,4802
7512,8523,4805
7513,8529,4804
7514,8537,4804
7515,8533,4799
7516,8540,4795
7517,8545,4796
7518,8539,4799
7519,8546,4797
7520,8544,4792
7521,8541,4794
7522,8547,4789
7523,8553,4788
7524,8550,4790
7525,8550,4795
7526,8550,4793
7527,8548,4788
7528,8553,4789
7529,8556,4795
7530,8564,4797
7531,8572,4803
7532,8576,4807
7533,8581,4807
7534,8576,4810
7535,8572,4805
7536,8569,4809
7537,8575,4805
7538,8581,4800
7539,8588,4804
7540,8586,4804
7541,8582,4803
7542,8587,4807
7543,8583,4803
7544,8589,4808
7545,8597,4804
7546,8593,4807
7547,8595,4804
7548,8599,4808
7549,8598,4808
7550,8599,4813
7551,8596,4818
7552,8596,4818
7553,8592,4823
7554,8586,4818
7555,8582,4821
7556,8584,4827
7557,8579,4827
7558,8577,4829
7559,8576,4833
7560,8570,4837
7561,8578,4832
7562,8579,4838
7563,8574,4839
7564,8574,4841
7565,8571,4845
7566,8567,4847
7567,8563,4844
7568,8570,4842
7569,8578,4843
7570,8582,4846
7571,8586,4851
7572,8581,4847
7573,8577,4844
7574,8583,4845
7575,8588,4843
7576,8586,4847
7577,8588,4853
7578,8596,4850
7579,8598,4853
7580,8596,4855
7581,8598,4850
7582,8599,4845
7583,8604,4847
7584,8606,4850
7585,8606,4856
7586,8605,4857
7587,8610,4863
7588,8605,4861
7589,8605,4861
7590,8613,4861
7591,8612,4856
7592,8607,4857
7593,8611,4863
7594,8614,4859
7595,8609,4857
7596,8616,4858
7597,8620,4860
7598,8624,4860
7599,8624,4863
7600,8621,4866
7601,8621,4869
7602,8629,4875
7603,8627,4878
7604,8631,4881
7605,8626,4882
7606,8628,4883
7607,8629,4878
7608,8627,4878
7609,8629,4875
7610,8625,4879
7611,8624,4876
7612,8631,4882
7613,8638,4878
7614,8632,4877
7615,8637,4882
7616,8631,4880
7617,8627,4878
7618,8625,4873
7619,8621,4878
7620,8624,4873
7621,8625,4871
7622,8630,4868
7623,8638,4864
7624,8632,4868
7625,8638,4873
7626,8644,4874
7627,8640,4879
7628,8646,4885
7629,8651,4883
7630,8650,4883
7631,8656,4879
7632,8658,4874
7633,8655,4877
7634,8652,4873
7635,8654,4869
7636,8653,4868
7637,8659,4871
7638,8660,4868
7639,8655,4872
7640,8657,4871
7641,8651,4875
7642,8646,4870
7643,8651,4875
7644,8656,4881
7645,8654,4876
7646,8650,4874
7647,8648,4870
7648,8646,4867
7649,8641,4866
7650,8646,4861
7651,8645,4860
7652,8639,4863
7653,8633,4866
7654,8634,4871
7655,8636,4869
7656,8633,4870
7657,8630,4875
7658,8632,4876
7659,8637,4872
7660,8642,4872
7661,8646,4869
7662,8645,4871
7663,8643,4874
7664,8642,4871
7665,8643,4866
7666,8648,4870
7667,8650,4874
7668,8652,4871
7669,8654,4872
7670,8660,4874
7671,8665,4877
7672,8659,4879
7673,8661,4874
7674,8664,4873
7675,8668,4878
7676,8671,4876
7677,8676,4879
7678,8682,4876
7679,8690,4876
7680,8689,4880
7681,8690,4879
7682,8692,4883
7683,8687,4880
7684,8688,4885
7685,8684,4886
7686,8683,4882
7687,8686,4887
7688,8684,4883
7689,8691,4883
7690,8688,4879
7691,8687,4882
7692,8693,4886
7693,8696,4890
7694,8692,4895
7695,8700,4890
7696,8694,4892
7697,8688,4893
7698,8696,4889
7699,8694,4893
7700,8702,4888
7701,8697,4893
7702,8691,4894
7703,8693,4894
7704,8701,4897
7705,8696,4894
7706,8697,4893
7707,8701,4888
7708,8697,4884
7709,8702,4885
7710,8705,4889
7711,8712,4888
7712,8710,4883
7713,8706,4884
7714,8710,4882
7715,8706,4879
7716,8707,4880
7717,8704,4886
7718,8700,4891
7719,8702,4890
7720,8705,4895
7721,8710,4899
7722,8712,4901
7723,8720,4902
7724,8721,4905
7725,8720,4907
7726,8716,4909
7727,8715,4907
7728,8710,4904
7729,8710,4902
7730,8714,4907
7731,8720,4903
7732,8722,4901
7733,8720,4897
7734,8722,4903
7735,8725,4901
7736,8728,4906
7737,8723,4912
7738,8730,4912
7739,8733,4907
7740,8728,4903
7741,8735,4898
7742,8730,4898
7743,8738,4898
7744,8735,4899
7745,8740,4902
7746,8735,4902
7747,8736,4898
7748,8737,4898
7749,8737,4900
7750,8733,4904
7751,8727,4907
7752,8722,4903
7753,8726,4907
7754,8722,4908
7755,8718,4903
7756,8718,4903
7757,8718,4905
7758,8716,4910
7759,8714,4912
7760,8710,4911
7761,8716,4907
7762,8713,4902
7763,8714,4905
7764,8721,4907
7765,8718,4904
7766,8725,4899
7767,8719,4896
7768,8715,4900
7769,8714,4906
7770,8715,4903
7771,8713,4907
7772,8714,4909
7773,8720,4905
7774,8723,4908
7775,8722,4906
7776,8728,4905
7777,8735,4906
7778,8740,4903
7779,8737,4908
7780,8732,4905
7781,8726,4910
7782,8722,4910
7783,8725,4912
7784,8731,4914
7785,8732,4913
7786,8735,4912
7787,8735,4909
7788,8743,4914
7789,8740,4912
7790,8748,4908
7791,8751,4906
7792,8759,4906
7793,8757,4906
7794,8752,4904
7795,8753,4903
7796,8759,4900
7797,8759,4900
7798,8760,4904
7799,8757,4900
7800,8756,4898
7801,8761,4904
7802,8757,4900
7803,8757,4898
7804,8760,4895
7805,8764,4901
7806,8769,4897
7807,8767,4903
7808,8766,4904
7809,8761,4907
7810,8766,4908
7811,8767,4912
7812,8772,4911
7813,8775,4913
7814,8771,4908
7815,8773,4911
7816,8773,4910
7817,8774,4910
7818,8781,4907
7819,8786,4913
7820,8792,4909
7821,8796,4910
7822,8792,4906
7823,8796,4911
7824,8792,4909
7825,8795,4915
7826,8794,4914
7827,8792,4916
7828,8786,4921
7829,8791,4922
7830,8789,4928
7831,8797,4926
7832,8803,4922
7833,8801,4922
7834,8808,4920
7835,8803,4926
7836,8809,4924
7837,8811,4930
7838,8811,4935
7839,8805,4936
7840,8803,4941
7841,8798,4939
7842,8805,4943
7843,8800,4941
7844,8796,4936
7845,8790,4936
7846,8798,4935
7847,8796,4936
7848,8790,4932
7849,8789,4935
7850,8790,4938
7851,8793,4934
7852,8796,4932
7853,8791,4934
7854,8797,4932
7855,8803,4933
7856,8810,4933
7857,8808,4935
7858,8802,4932
7859,8809,4927
7860,8805,4925
7861,8809,4925
7862,8807,4920
7863,8807,4916
7864,8814,4914
7865,8820,4913
7866,8820,4919
7867,8815,4919
7868,8819,4925
7869,8817,4925
7870,8812,4929
7871,8806,4925
7872,8805,4922
7873,8808,4920
7874,8811,4926
7875,8808,4929
7876,8814,4931
7877,8818,4933
7878,8813,4939
7879,8813,4944
7880,8807,4939
7881,8805,4939
7882,8800,4941
7883,8805,4938
7884,8807,4941
7885,8805,4939
